lang,kind,number,gender,case,v1,v2,change
sk,cardinal,200,feminine,accusative,dvestú,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,feminine,instrumental,dvestou,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,feminine,locative,dvestej,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,neuter,nominative,dvesté,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,neuter,genitive,dvestého,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,neuter,dative,dvestému,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,neuter,accusative,dvesté,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,neuter,instrumental,dvestým,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,200,neuter,locative,dvestom,dvesto,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,201,masculine,genitive,dvestojedného,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,masculine,dative,dvestojednému,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,masculine,accusative,dvestojedného,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,masculine,instrumental,dvestojedným,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,masculine,locative,dvestojednom,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,feminine,nominative,dvestájedna,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,feminine,genitive,dvestájednej,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,feminine,dative,dvestájednej,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,feminine,accusative,dvestájednu,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,feminine,instrumental,dvestájednou,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,feminine,locative,dvestájednej,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,neuter,nominative,dvestéjedno,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,neuter,genitive,dvestéjedného,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,neuter,dative,dvestéjednému,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,neuter,accusative,dvestéjedno,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,neuter,instrumental,dvestéjedným,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,201,neuter,locative,dvestéjednom,dvestojeden,"-jeden compounds: invariable, 'jeden' for every gender"
sk,cardinal,202,masculine,genitive,dvestodvoch,dvesto dvoch,spacing only
sk,cardinal,202,masculine,dative,dvestodvom,dvesto dvom,spacing only
sk,cardinal,202,masculine,instrumental,dvestodvoma,dvesto dvoma,spacing only
sk,cardinal,202,masculine,locative,dvestodvoch,dvesto dvoch,spacing only
sk,cardinal,202,feminine,nominative,dvestádve,dvestodve,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,feminine,genitive,dvestádvoch,dvesto dvoch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,feminine,dative,dvestádvom,dvesto dvom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,feminine,accusative,dvestádve,dvestodve,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,feminine,instrumental,dvestádvomi,dvesto dvomi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,feminine,locative,dvestádvoch,dvesto dvoch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,neuter,nominative,dvestédve,dvestodve,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,neuter,genitive,dvestédvoch,dvesto dvoch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,neuter,dative,dvestédvom,dvesto dvom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,neuter,accusative,dvestédve,dvestodve,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,neuter,instrumental,dvestédvoma,dvesto dvoma,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,202,neuter,locative,dvestédvoch,dvesto dvoch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,feminine,nominative,dvestátrinásť,dvestotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,feminine,genitive,dvestátrinástich,dvestotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,feminine,dative,dvestátrinástim,dvestotrinástim,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,feminine,accusative,dvestátrinásť,dvestotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,feminine,instrumental,dvestátrinástimi,dvestotrinástimi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,feminine,locative,dvestátrinástich,dvestotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,neuter,nominative,dvestétrinásť,dvestotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,neuter,genitive,dvestétrinástich,dvestotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,neuter,dative,dvestétrinástim,dvestotrinástim,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,neuter,accusative,dvestétrinásť,dvestotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,neuter,instrumental,dvestétrinástimi,dvestotrinástimi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,213,neuter,locative,dvestétrinástich,dvestotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,masculine,genitive,dvestodvadsiatehoštvrtého,dvestodvadsiatich štyroch,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,224,masculine,dative,dvestodvadsiatemuštvrtému,dvestodvadsiatim štyrom,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,224,masculine,instrumental,dvestodvadsiatymštvrtým,dvestodvadsiatimi štyrmi,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,224,masculine,locative,dvestodvadsiatomštvrtom,dvestodvadsiatich štyroch,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,224,feminine,nominative,dvestádvadsaťštyri,dvestodvadsaťštyri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,feminine,genitive,dvestádvadsiatehoštvrtej,dvestodvadsiatich štyroch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,feminine,dative,dvestádvadsiatemuštvrtej,dvestodvadsiatim štyrom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,feminine,accusative,dvestádvadsaťštyri,dvestodvadsaťštyri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,feminine,instrumental,dvestádvadsiatymštvrtou,dvestodvadsiatimi štyrmi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,feminine,locative,dvestádvadsiatomštvrtej,dvestodvadsiatich štyroch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,neuter,nominative,dvestédvadsaťštyri,dvestodvadsaťštyri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,neuter,genitive,dvestédvadsiatehoštvrtého,dvestodvadsiatich štyroch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,neuter,dative,dvestédvadsiatemuštvrtému,dvestodvadsiatim štyrom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,neuter,accusative,dvestédvadsaťštyri,dvestodvadsaťštyri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,neuter,instrumental,dvestédvadsiatymštvrtým,dvestodvadsiatimi štyrmi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,224,neuter,locative,dvestédvadsiatomštvrtom,dvestodvadsiatich štyroch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,masculine,genitive,tristého,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,masculine,dative,tristému,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,masculine,instrumental,tristým,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,masculine,locative,tristom,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,feminine,nominative,tristá,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,feminine,genitive,tristej,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,feminine,dative,tristej,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,feminine,accusative,tristú,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,feminine,instrumental,tristou,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,feminine,locative,tristej,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,neuter,nominative,tristé,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,neuter,genitive,tristého,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,neuter,dative,tristému,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,neuter,accusative,tristé,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,neuter,instrumental,tristým,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,300,neuter,locative,tristom,tristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,masculine,genitive,tristotroch,tristo troch,spacing only
sk,cardinal,303,masculine,dative,tristotrom,tristo trom,spacing only
sk,cardinal,303,masculine,accusative,tristotroch,tristotri,masc. accusative: inanimate by default (animacy= gives the old form)
sk,cardinal,303,masculine,instrumental,tristotroma,tristo troma,spacing only
sk,cardinal,303,masculine,locative,tristotroch,tristo troch,spacing only
sk,cardinal,303,feminine,nominative,tristátri,tristotri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,feminine,genitive,tristátroch,tristo troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,feminine,dative,tristátrom,tristo trom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,feminine,accusative,tristátri,tristotri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,feminine,instrumental,tristátromi,tristo tromi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,feminine,locative,tristátroch,tristo troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,neuter,nominative,tristétri,tristotri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,neuter,genitive,tristétroch,tristo troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,neuter,dative,tristétrom,tristo trom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,neuter,accusative,tristétri,tristotri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,neuter,instrumental,tristétroma,tristo troma,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,303,neuter,locative,tristétroch,tristo troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,feminine,nominative,tristátrinásť,tristotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,feminine,genitive,tristátrinástich,tristotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,feminine,dative,tristátrinástim,tristotrinástim,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,feminine,accusative,tristátrinásť,tristotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,feminine,instrumental,tristátrinástimi,tristotrinástimi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,feminine,locative,tristátrinástich,tristotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,neuter,nominative,tristétrinásť,tristotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,neuter,genitive,tristétrinástich,tristotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,neuter,dative,tristétrinástim,tristotrinástim,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,neuter,accusative,tristétrinásť,tristotrinásť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,neuter,instrumental,tristétrinástimi,tristotrinástimi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,313,neuter,locative,tristétrinástich,tristotrinástich,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,masculine,genitive,tristotridsiatehotretieho,tristotridsiatich troch,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,333,masculine,dative,tristotridsiatemutretiemu,tristotridsiatim trom,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,333,masculine,instrumental,tristotridsiatymtretím,tristotridsiatimi troma,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,333,masculine,locative,tristotridsiatomtreťom,tristotridsiatich troch,22–99 decline both parts as cardinals: dvadsiatich dvoch (v1 used ordinal forms)
sk,cardinal,333,feminine,nominative,tristátridsaťtri,tristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,feminine,genitive,tristátridsiatehotretej,tristotridsiatich troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,feminine,dative,tristátridsiatemutretej,tristotridsiatim trom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,feminine,accusative,tristátridsaťtri,tristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,feminine,instrumental,tristátridsiatymtreťou,tristotridsiatimi tromi,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,feminine,locative,tristátridsiatomtretej,tristotridsiatich troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,neuter,nominative,tristétridsaťtri,tristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,neuter,genitive,tristétridsiatehotretieho,tristotridsiatich troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,neuter,dative,tristétridsiatemutretiemu,tristotridsiatim trom,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,neuter,accusative,tristétridsaťtri,tristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,neuter,instrumental,tristétridsiatymtretím,tristotridsiatimi troma,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,333,neuter,locative,tristétridsiatomtreťom,tristotridsiatich troch,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,masculine,genitive,štyristého,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,masculine,dative,štyristému,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,masculine,instrumental,štyristým,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,masculine,locative,štyristom,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,feminine,nominative,štyristá,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,feminine,genitive,štyristej,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,feminine,dative,štyristej,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,400,feminine,accusative,štyristú,štyristo,"sto, dvesto… are invariable (stého/stá are ordinals)"
